1.14155	1.14155	1.14155	1.14115	1.14115	1.14115	2018.12.26 00:00:00
1.13609	1.13609	1.13609	1.136	1.136	1.136	2018.12.27 00:00:00
1.14312	1.14312	1.14312	1.14301	1.14301	1.14301	2018.12.28 00:00:00
1.1443	1.1443	1.1443	1.1441	1.1441	1.1441	2018.12.30 00:00:00
1.14398	1.14398	1.14398	1.14388	1.14388	1.14388	2018.12.31 00:00:00
1.14626	1.14626	1.14626	1.14605	1.14605	1.14605	2019.01.02 00:00:00
1.13122	1.13122	1.13122	1.1311	1.1311	1.1311	2019.01.03 00:00:00
1.13907	1.13907	1.13907	1.13897	1.13897	1.13897	2019.01.04 00:00:00
1.14004	1.14004	1.14004	1.1393	1.1393	1.1393	2019.01.06 00:00:00
1.14108	1.14108	1.14108	1.14099	1.14099	1.14099	2019.01.07 00:00:00
1.14794	1.14794	1.14794	1.14785	1.14785	1.14785	2019.01.08 00:00:00
1.1457	1.1457	1.1457	1.14562	1.14562	1.14562	2019.01.09 00:00:00
1.15547	1.15547	1.15547	1.15535	1.15535	1.15535	2019.01.10 00:00:00
1.15084	1.15084	1.15084	1.15073	1.15073	1.15073	2019.01.11 00:00:00
1.14617	1.14617	1.14617	1.14537	1.14537	1.14537	2019.01.13 00:00:00
1.14604	1.14604	1.14604	1.14594	1.14594	1.14594	2019.01.14 00:00:00
1.14732	1.14732	1.14732	1.14723	1.14723	1.14723	2019.01.15 00:00:00
1.14145	1.14145	1.14145	1.14137	1.14137	1.14137	2019.01.16 00:00:00
1.13996	1.13996	1.13996	1.13989	1.13989	1.13989	2019.01.17 00:00:00
1.13925	1.13925	1.13925	1.13918	1.13918	1.13918	2019.01.18 00:00:00
1.1367	1.1367	1.1367	1.13595	1.13595	1.13595	2019.01.20 00:00:00
1.13654	1.13654	1.13654	1.13648	1.13648	1.13648	2019.01.21 00:00:00
1.13696	1.13696	1.13696	1.13685	1.13685	1.13685	2019.01.22 00:00:00
